fieldmap_location_id	text_eng	text_jpn	text_chs	text_cht	text_deu	text_fra	text_kor	text_rus	text_spa
FIELDMAP_LOCATION_849		サブマップ_FTP30							
FIELDMAP_LOCATION_850		サブマップ_FTP31							
FIELDMAP_LOCATION_851		サブマップ_FTP32							
FIELDMAP_LOCATION_852		サブマップ_FTP33							
FIELDMAP_LOCATION_853		サブマップ_FTP34							
FIELDMAP_LOCATION_854		サブマップ_FTP35							
FIELDMAP_LOCATION_855		サブマップ_FTP36							
FIELDMAP_LOCATION_856		サブマップ_FTP37							
FIELDMAP_LOCATION_857		サブマップ_FTP38							
FIELDMAP_LOCATION_858		サブマップ_FTP39							
FIELDMAP_LOCATION_859		サブマップ_FTP40							
FIELDMAP_LOCATION_860		予備用_FTP01							
FIELDMAP_LOCATION_861		予備用_FTP02							
FIELDMAP_LOCATION_862		予備用_FTP03							
FIELDMAP_LOCATION_863		予備用_FTP04							
FIELDMAP_LOCATION_864		予備用_FTP05							
FIELDMAP_LOCATION_865		予備用_FTP06							
FIELDMAP_LOCATION_866		予備用_FTP07							
FIELDMAP_LOCATION_867		予備用_FTP08							
FIELDMAP_LOCATION_868		予備用_FTP09							
FIELDMAP_LOCATION_869		予備用_FTP10							
FIELDMAP_LOCATION_870		予備用_FTP11							
FIELDMAP_LOCATION_871		予備用_FTP12							
FIELDMAP_LOCATION_872		予備用_FTP13							
FIELDMAP_LOCATION_873		予備用_FTP14							
FIELDMAP_LOCATION_874		予備用_FTP15							
FIELDMAP_LOCATION_875		予備用_FTP16							
FIELDMAP_LOCATION_876		予備用_FTP17							
FIELDMAP_LOCATION_877		予備用_FTP18							
FIELDMAP_LOCATION_878		予備用_FTP19							
FIELDMAP_LOCATION_879	Alber Settlement	アルバーの集落	阿尔巴的聚落	阿爾巴的聚落	Alber-Siedlung	Village des Alber	알버의 취락	Поселение альберов	Aldea Alber
FIELDMAP_LOCATION_880	Welleks Village	ウェルクスの村	兽耳人的村子	獸耳人的村子	Welleks-Dorf	Village des Welleks	웰크스의 마을	Деревня веллеков	Aldea Welleks
FIELDMAP_LOCATION_881	Hidden Neru Village	ネル族の隠れ里	奈尔族的秘密村庄	奈爾族的祕密村莊	Verstecktes Nerudorf	Village caché des Neru	네루족의 은신처	Скрытая деревня неру	Aldea Neru oculta
FIELDMAP_LOCATION_882	Auruma Survey Base	アウルーマ調査拠点	奥尔马调查据点	奧爾馬調查據點	Auruma-Forschungsbasis	Base d'exploration d'Auruma	아울루마 조사거점	Исследовательская база Аурумы	Base de reconocimiento de Auruma
FIELDMAP_LOCATION_883		予備用_FTP24							
FIELDMAP_LOCATION_884		予備用_FTP25							
FIELDMAP_LOCATION_885	Scurra Hill	スクーラの高台	史库拉高地	史庫拉高地	Skurrahügel	Colline de Scurra	스쿠라 고지대	Холм Скурра	Colina Scurra
FIELDMAP_LOCATION_886	Silenta Meadow - West	シレンタ草原・西部	希连塔草原 西部	希連塔草原‧西部	Silenta-Grasebene – West	Prairie de Silenta - Ouest	실렌타 초원 서부	Луга Силента: запад	Prado Silenta (Oeste)
FIELDMAP_LOCATION_887	Rhizoma Thicket	リゾーマの密林	利卓马密林	利卓馬密林	Rhizomadickicht	Fourré de rhizomes	리조마 밀림	Заросли корней	Matorral Rhizoma
FIELDMAP_LOCATION_888	Latere Hill	ラテレの丘	拉特雷之丘	拉特雷之丘	Laterehügel	Colline de Latere	라테레 언덕	Холм Латере	Colina de Latere
FIELDMAP_LOCATION_889	Deep Woods Valley	深き森の谷	密林山谷	密林山谷	Urwaldtal	Vallée des forêts profondes	깊은 숲의 골짜기	Долина в чаще леса	Valle del Bosque Oscuro
FIELDMAP_LOCATION_890	Oblie Plateau - North	オブリエ高原・北部	欧布里埃高原 北部	歐布里埃高原 北部	Oblie-Plateau – Nord	Plateau de l'oubli - Nord	오블리에 고원 북부	Плато Забвения: север	Meseta Oblie (Norte)
FIELDMAP_LOCATION_891	Cellal Ruins	ケラル遺構群	克拉尔遗迹群	克拉爾遺跡群	Zellalruinen	Ruines de Cellal	케랄 유적군	Руины Целлал	Ruinas Cellalis
FIELDMAP_LOCATION_892	Guiding Cape	導きの岬	引导之岬	引導之岬	Kap der Führung	Cap à suivre	인도의 곶	Путеводный мыс	Cabo Indicium
FIELDMAP_LOCATION_893	Oblie Plateau - South	オブリエ高原・南部	欧布里埃高原 南部	歐布里埃高原 南部	Oblie-Plateau – Süd	Plateau de l'oubli - Sud	오블리에 고원 남부	Плато Забвения: юг	Meseta Oblie (Sur)
FIELDMAP_LOCATION_894	Silenta Meadow - East	シレンタ草原・東部	希连塔草原 东部	希連塔草原 東部	Silenta-Grasebene – Ost	Prairie de Silenta - Est	실렌타 초원 동부	Луга Силента: восток	Prado Silenta (Este)
FIELDMAP_LOCATION_895	Ligneus Survey Base	リグナス調査拠点	里古那斯调查据点	里古那斯調查據點	Ligneus-Forschungsbasis	Base d'exploration de Ligneus	리그너스 조사거점	Исследовательская база Лигнеуса	Base de reconocimiento de Lignumbria
FIELDMAP_LOCATION_896	Margo Woodlands	マルゴー樹海	马尔戈树海	馬爾戈樹海	Margowald	Bois Margo	마르고 밀림	Леса Марго	Bosques de Margo
FIELDMAP_LOCATION_897	Oblie Springs	オブリエ水源地	欧布里埃水源地	歐布里埃水源地	Oblie-Quelle	Source de l'oubli	오블리에 수원지	Родники Забвения	Manantial de Oblie
FIELDMAP_LOCATION_898		樹根層_エリア名14							
FIELDMAP_LOCATION_899		樹根層_エリア名15							
FIELDMAP_LOCATION_900	Connected Canyon	繋がりの峡谷	相连峡谷	相連峽谷	Verbundene Schlucht	Canyon corollaire	인연의 협곡	Соединенный каньон	Cañón Verbunden
FIELDMAP_LOCATION_901	Madia Wetlands - West	メイディア湿原・西部	美伊蒂亚湿地 西部	美伊蒂亞濕地 西部	Madiamoor – West	Madia Aqua - Ouest	메이디아 습원 서부	Мадидские болота: запад	Humedales de Madia (Oeste)
FIELDMAP_LOCATION_902	Preces Approach	プレケス参道	普莱凯斯参拜道	普萊凱斯參拜道	Prezespfad	Approche de Preces	프레케스 순례길	Подход к Прецесу	Aproximación a Preces
FIELDMAP_LOCATION_903	Madia Wetlands - East	メイディア湿原・東部	美伊蒂亚湿地 东部	美伊蒂亞濕地 東部	Madiamoor – Ost	Madia Aqua - Est	메이디아 습원 동부	Мадидские болота: восток	Humedales de Madia (Este)
FIELDMAP_LOCATION_904	Erosion Zone Middle Layer - West	侵食域中層・西部	侵蚀域中层 西部	侵蝕域中層 西部	Mittlere Ebene der Erosionszone – West	Couche centrale de la zone d'érosion - Ouest	침식구역 중층 서부	Средний слой области эрозии: запад	Capa intermedia de la zona de erosión (Oeste)
FIELDMAP_LOCATION_905	Erosion Zone Middle Layer - East	侵食域中層・東部	侵蚀域中层 东部	侵蝕域中層 東部	Mittlere Ebene der Erosionszone – Ost	Couche centrale de la zone d'érosion - Est	침식구역 중층 동부	Средний слой области эрозии: восток	Capa intermedia de la zona de erosión (Este)
FIELDMAP_LOCATION_906	Hidden Neru Village	ネル族の隠れ里	奈尔族的秘密村庄	奈爾族的祕密村莊	Verstecktes Nerudorf	Village caché des Neru	네루족의 은신처	Скрытая деревня неру	Aldea Neru oculta
FIELDMAP_LOCATION_907	Erosion Zone Lower Layer	侵食域下層	侵蚀域下层	侵蝕域下層	Untere Ebene der Erosionszone	Couche inférieure de la zone d'érosion	침식구역 하층	Нижний слой области эрозии	Capa inferior de la zona de erosión
FIELDMAP_LOCATION_908	Caligina Mine	カリギナ鉱山	卡里吉拿矿山	卡里吉拿礦山	Kaliginamine	Mine de Caligina	카리기나 광산	Шахта Калигина	Mina de Caligina
FIELDMAP_LOCATION_909	Furthest Tower	果ての鉄塔	边境铁塔	邊境鐵塔	Ferner Turm	Tour lointaine	최후의 철탑	Дальняя башня	Torre lejana
FIELDMAP_LOCATION_910		腐海層_エリア名11							
FIELDMAP_LOCATION_911		腐海層_エリア名12							
FIELDMAP_LOCATION_912		腐海層_エリア名13							
FIELDMAP_LOCATION_913		腐海層_エリア名14							
FIELDMAP_LOCATION_914		腐海層_エリア名15							
FIELDMAP_LOCATION_915	Geni Settlement	ジニ族の集落	吉尼族的聚落	吉尼族的聚落	Geni-Siedlung	Village des Geni	지니족의 취락	Поселение гени	Aldea Geni
FIELDMAP_LOCATION_916	Commercial District Center	商業区中心街	商业区中心街	商業區中心街	Handelsbezirk – Zentrum	Centre du district commercial	상업구 중심가	Центр торгового района	Centro del distrito comercial
FIELDMAP_LOCATION_917	Golden Road	黄金の路	黄金之路	黃金之路	Goldene Straße	Route dorée	황금의 길	Золотой тракт	Camino áureo
FIELDMAP_LOCATION_918	Golden Plains - West	黄金野・西部	黄金原野 西部	黃金原野‧西部	Goldebenen – West	Plaines dorées - Ouest	황금 들판 서부	Золотые равнины: запад	Llanuras áureas (Oeste)
FIELDMAP_LOCATION_919	Pergrica Industrial District	ペルグリカ工場地帯	佩尔格里卡工厂地带	佩爾格里卡工廠地帶	Pergrika-Industriegebiet	District industriel de Pergrica	페르그리카 공장지대	Промышленный район Пергрики	Distrito industrial de Pérgrica
FIELDMAP_LOCATION_920	Golden Lake	黄金湖	黄金湖	黃金湖	Goldener See	Lac doré	황금호수	Золотое озеро	Lago áureo
FIELDMAP_LOCATION_921	Ramus Route	ラムス交通路	拉姆斯通路	拉姆斯通路	Ramuspassage	Route de Ramus	람스 교차로	Дорога Рамус	Ruta Ramus
FIELDMAP_LOCATION_922	Unpopulated Residential Area	民なき住宅街	无人住宅区	無人住宅區	Unbewohntes Viertel	Zone résidentielle inhabitée	사람 없는 주택가	Безлюдный жилой район	Zona residencial abandonada
FIELDMAP_LOCATION_923	Golden Plains - East	黄金野・東部	黄金原野 东部	黃金原野‧東部	Goldebenen – Ost	Plaines dorées - Est	황금 들판 동부	Золотые равнины: восток	Llanuras áureas (Este)
FIELDMAP_LOCATION_924	Aladissian Military Base	アラディス軍基地	阿拉迪斯军事基地	阿拉迪斯軍基地	Aladissianische Militärbasis	Base militaire aladissienne	알라디스 군사기지	Арадисская военная база	Base militar aladissiana
FIELDMAP_LOCATION_925	Large Cave	大空洞	大空洞	大空洞	Riesige Höhle	Grande grotte	대공동	Большая пещера	Cueva grande
FIELDMAP_LOCATION_926	Mana Transposing Ward	マナ錬成区	玛那炼成区	瑪那鍊成區	Mana-Erzeugungswache	Service de permutation de mana	마나 연성구	Зона транспозиции маны	Sala de transposición de maná
FIELDMAP_LOCATION_927		金属層_エリア名13							
FIELDMAP_LOCATION_928		金属層_エリア名14							
FIELDMAP_LOCATION_929		金属層_エリア名15							
FIELDMAP_LOCATION_930	Lacuna Tunnel	ラクーナ坑道	拉库纳坑道	拉庫納坑道	Lacunatunnel	Tunnel de Lacuna	라크나 갱도	Туннель Лакуны	Túnel de Lacuna
FIELDMAP_LOCATION_931	Cradle Plains	揺籃平原	摇篮平原	搖籃平原	Wiegenebenen	Plaines du Berceau	요람 평원	Колыбельные равнины	Llanuras de La Cuna
FIELDMAP_LOCATION_932	Commercial District	商業区	商业区	商業區	Handelsbezirk	District commercial	상업구	Торговый район	Distrito comercial
FIELDMAP_LOCATION_933	Administrative District	政治区	政治区	政治區	Verwaltungsbezirk	Quartier administratif	정치구	Административный район	Distrito administrativo
FIELDMAP_LOCATION_934	Imperial Graveyard	皇陵区	皇陵区	皇陵區	Kaiserlicher Friedhof	Cimetière impérial	황릉구	Имперское кладбище	Cementerio imperial
FIELDMAP_LOCATION_935	Central District	中央区	中央区	中央區	Zentralbezirk	District central	중앙구	Центральный район	Distrito central
FIELDMAP_LOCATION_936		王都_エリア名07							
FIELDMAP_LOCATION_937		王都_エリア名08							
FIELDMAP_LOCATION_938		王都_エリア名09							
FIELDMAP_LOCATION_939		王都_エリア名10							
FIELDMAP_LOCATION_940		王都_エリア名11							
FIELDMAP_LOCATION_941		王都_エリア名12							
FIELDMAP_LOCATION_942		王都_エリア名13							
FIELDMAP_LOCATION_943		王都_エリア名14							
FIELDMAP_LOCATION_944		王都_エリア名15							
FIELDMAP_LOCATION_945	Abandoned Seaside Village	海沿いの廃村	沿海废村	沿海廢村	Verlassenes Küstendorf	Station balnéaire abandonnée	해안가의 폐촌	Заброшенная деревня у моря	Aldea costera abandonada
FIELDMAP_LOCATION_946	The Farthest Shore	最果ての浜	尽头海滩	盡頭海灘	Die Küste der Weite	Rive la plus éloignée	땅끝 해변	Самый дальний берег	La costa remota
FIELDMAP_LOCATION_947	Ritual Mountain	儀式の山	仪式之山	儀式之山	Ritualberg	Montagne des rituels	의식의 산	Ритуальная гора	Montaña ritual
FIELDMAP_LOCATION_948	Tornus District	ターナス地区	特纳斯地区	特納斯地區	Tornus-Bezirk	District de Tornus	터너스 지구	Район Торнус	Distrito de Tornus
FIELDMAP_LOCATION_949	Sandy Falls Hill	砂滝の高台	沙瀑高地	沙瀑高地	Sandfallhöhe	Colline de cascades sablonneuses	모래폭포의 고지	Холм песчаных водопадов	Colina de cataratas de arena
FIELDMAP_LOCATION_950	Large Alber Settlement	アルバーの大集落	阿尔巴的大聚落	阿爾巴的大聚落	Große Alber-Siedlung	Grand village d'Alber	알버의 대취락	Большое поселение альберов	Gran aldea Alber
FIELDMAP_LOCATION_951	Wygor District	ウィゴル地区	威格尔地区	威格爾地區	Wygorbezirk	District de Wygor	위골 지구	Район Вигор	Distrito de Wygor
FIELDMAP_LOCATION_952	Glowblossom Hill	光花の高台	光花台地	光花台地	Glühblümchenhügel	Colline des fleurs éclatantes	빛나는 꽃의 고지	Светоцветный холм	Colina de Brillaflor
FIELDMAP_LOCATION_953	Water Storage Facility	貯水施設	储水设施	儲水設施	Wasserspeicheranlage	Complexe de stockage des eaux	저수시설	Водохранилище	Depósito de agua
FIELDMAP_LOCATION_954	Lacuna Castle	ラクーナ城	拉库纳城	拉庫納城	Schloss Lacuna	Château de Lacuna	라크나성	Замок Лакуны	Castillo de Lacuna
FIELDMAP_LOCATION_955	Entrance Hall	エントランスホール	入口大厅	入口大廳	Eingangshalle	Hall d'entrée	엔트런스 홀	Вестибюль	Vestíbulo
FIELDMAP_LOCATION_956	Great Hall	社交の間	社交厅	社交廳	Großer Saal	Grande salle	사교실	Большой зал	Gran salón
FIELDMAP_LOCATION_957	Knights' Hall	騎士の間	骑士厅	騎士廳	Rittersaal	Salle des chevaliers	기사실	Рыцарский зал	Sala de los caballeros
FIELDMAP_LOCATION_958	Memory Chamber	伝想の間	传忆厅	傳憶廳	Erinnerungskammer	Chambre des souvenirs	전상실	Комната памяти	Cámara de recuerdos
FIELDMAP_LOCATION_959	Transference Chamber	継承の間	继承厅	繼承廳	Übertragungskammer	Salle de transfert	계승실	Комната переноса	Cámara de transferencia
FIELDMAP_LOCATION_960	Audience Chamber	謁見の間	谒见厅	謁見廳	Audienzkammer	Salle d'audience	알현실	Приемная	Cámara de audiencias
FIELDMAP_LOCATION_961		サブマップ_エリア名17							
FIELDMAP_LOCATION_962		サブマップ_エリア名18							
FIELDMAP_LOCATION_963		サブマップ_エリア名19							
FIELDMAP_LOCATION_964		サブマップ_エリア名20							
FIELDMAP_LOCATION_965		サブマップ_エリア名21							
FIELDMAP_LOCATION_966		サブマップ_エリア名22							
FIELDMAP_LOCATION_967		サブマップ_エリア名23							
FIELDMAP_LOCATION_968		サブマップ_エリア名24							
FIELDMAP_LOCATION_969		サブマップ_エリア名25							
FIELDMAP_LOCATION_970		サブマップ_エリア名26							
FIELDMAP_LOCATION_971		サブマップ_エリア名27							
FIELDMAP_LOCATION_972		サブマップ_エリア名28							
FIELDMAP_LOCATION_973		サブマップ_エリア名29							
FIELDMAP_LOCATION_974		サブマップ_エリア名30							
FIELDMAP_LOCATION_975	Future Base Location	拠点準備中の目標地点	预备建立据点的目标地点	準備建立為據點的目標地點	Geplanter Zielort der Basis	Emplacement de la future base	거점 준비중인 목표지	Местоположение будущей базы	Ubicación de la futura base
FIELDMAP_LOCATION_976	Monster-Ravaged Area	魔物の被害現場	魔物侵袭的现场	魔物侵襲的現場	Von Monstern verwüstetes Gebiet	Zone dévastée par les monstres	몬스터 피해 현장	Разоренная чудовищами область	Zona de alta concentración de monstruos
